text,label
นี่มัน ไอ้ส้นตีน ชัดๆ,1
โง่ ว่ะ,1
รู้สึกว่า กำลังดูหนังอยู่,0
รู้สึกว่า ไปกินข้าวกันไหม,0
เลิกทำตัว โคตรห่วย ได้แล้ว,1
หวังว่า ทำงานเสร็จหรือยัง,0
สู้ๆนะ นะ,0
เลิกทำตัว เหี้ย ได้แล้ว,1
คิดว่า ขอบคุณมาก,0
ยินดีด้วย นะ,0
ไอ้ส้นตีน มาก,1
ขอให้โชคดี นะ,0
วันนี้อากาศดี นะ,0
ทำไม บัดซบ แบบนี้,1
แม่ง เหี้ย,1
อยากจะบอกว่า เจอกันพรุ่งนี้,0
อยากจะบอกว่า สู้ๆนะ,0
ไปกินข้าวกันไหม นะ,0
ไอ้หมา ชิบหาย,1
หวังว่า เกมนี้สนุกมาก,0
แม่ง โง่,1
รู้สึกว่า ดูแลตัวเองด้วย,0
นี่มัน ไอ้ควาย ชัดๆ,1
โคตร หมาเอ้ย เลย,1
แม่ง ไอ้เวร,1
เจอกันพรุ่งนี้,0
กำลังจะ ขอให้โชคดี,0
เหี้ย จริงๆ,1
วันนี้ ดีใจที่ได้เจอ,0
รู้สึกว่า กำลังดูหนังอยู่,0
อยากจะบอกว่า กินข้าวหรือยัง,0
เป็นกำลังใจให้ นะ,0
โคตรห่วย มาก,1
แม่ง โง่,1
รู้สึกว่า ขอให้โชคดี,0
ไอ้บ้า ชิบหาย,1
มึงบ้า จริงๆ,1
กำลังจะ ดีใจที่ได้เจอ,0
บัดซบ ว่ะ,1
หวังว่า ทำงานเสร็จหรือยัง,0
เลิกทำตัว หมาเอ้ย ได้แล้ว,1
ไอ้เหี้ย ว่ะ,1
วันนี้ ยินดีด้วย,0
รู้สึกว่า พักผ่อนเยอะๆนะ,0
วันนี้เรียนเป็นไงบ้าง,0
ทำไม โคตรห่วย แบบนี้,1
มึงนี่ เหี้ย,1
ขอบคุณสำหรับความช่วยเหลือ,0
อยากจะบอกว่า ทำงานเสร็จหรือยัง,0
ไอสัส ชิบหาย,1
เลิกทำตัว ไอ้บ้า ได้แล้ว,1
กำลังจะ ทำงานเสร็จหรือยัง,0
หวังว่า กินข้าวหรือยัง,0
เพื่อนบอกว่า เป็นกำลังใจให้,0
หวังว่า ยินดีด้วย,0
โคตร ไอ้หมา เลย,1
หมาเอ้ย จริงๆ,1
เลิกทำตัว ไอสัส ได้แล้ว,1
มึงนี่ โคตรห่วย,1
สวัสดีครับ มากเลย,0
ทำไม มึงโง่ แบบนี้,1
ส้นตีน ชิบหาย,1
นี่มัน ไอ้เหี้ย ชัดๆ,1
ส้นตีน จริงๆ,1
อยากจะบอกว่า เจอกันพรุ่งนี้,0
โง่ ชิบหาย,1
โคตร ส้นตีน เลย,1
โคตร สัส เลย,1
ห่วยแตก ชิบหาย,1
เลิกทำตัว มึงโง่ ได้แล้ว,1
อยากจะบอกว่า วันนี้เรียนเป็นไงบ้าง,0
เลิกทำตัว ควาย ได้แล้ว,1
อยากจะบอกว่า กำลังดูหนังอยู่,0
กำลังดูหนังอยู่ มากเลย,0
รู้สึกว่า ยินดีด้วย,0
ดูแลตัวเองด้วย,0
คิดว่า เกมนี้สนุกมาก,0
ควาย จริงๆ,1
รู้สึกว่า สวัสดีครับ,0
มึงนี่ สัส,1
หมาเอ้ย ชิบหาย,1
มึงนี่ ไอสัส,1
นี่มัน ไอ้ส้นตีน ชัดๆ,1
มึงนี่ หมาเอ้ย,1
เลิกทำตัว โคตรห่วย ได้แล้ว,1
วันนี้ ขอให้โชคดี,0
วันนี้ ยินดีด้วย,0
สวัสดีครับ มากเลย,0
อยากจะบอกว่า วันนี้อากาศดี,0
ไอ้บัดซบ ชิบหาย,1
หวังว่า ไปเที่ยวกัน,0
ควาย ชิบหาย,1
มึงนี่ บัดซบ,1
ทำไม โคตรห่วย แบบนี้,1
คิดว่า วันนี้อากาศดี,0
อยากจะบอกว่า วันนี้เรียนเป็นไงบ้าง,0
อยากจะบอกว่า ดีใจที่ได้เจอ,0
เป็นกำลังใจให้ มากเลย,0
ไอ้เหี้ย ว่ะ,1
มึงนี่ ไอ้ส้นตีน,1
เลิกทำตัว โง่ ได้แล้ว,1
มึงนี่ ไอ้ควาย,1
เพื่อนบอกว่า ดีใจที่ได้เจอ,0
ห่วยแตก ชิบหาย,1
เพื่อนบอกว่า พักผ่อนเยอะๆนะ,0
เพื่อนบอกว่า ดูแลตัวเองด้วย,0
เลิกทำตัว โคตรห่วย ได้แล้ว,1
คิดถึงนะ มากเลย,0
เป็นกำลังใจให้,0
คิดว่า สู้ๆนะ,0
เวรเอ้ย มาก,1
ไอสัส ชิบหาย,1
เพื่อนบอกว่า ดูแลตัวเองด้วย,0
โคตร ไอ้บัดซบ เลย,1
กำลังจะ ยินดีด้วย,0
มึงนี่ มึงโง่,1
มึงนี่ ไอ้เหี้ย,1
คิดว่า ดีใจที่ได้เจอ,0
เลิกทำตัว ไอ้หมา ได้แล้ว,1
กำลังจะ เจอกันพรุ่งนี้,0
รู้สึกว่า ดีใจที่ได้เจอ,0
วันนี้ คิดถึงนะ,0
หวังว่า ยินดีด้วย,0
ไอ้บ้า ชิบหาย,1
หวังว่า ดูแลตัวเองด้วย,0
อยากจะบอกว่า ขอบคุณสำหรับความช่วยเหลือ,0
แม่ง ไอ้ส้นตีน,1
กำลังจะ กำลังดูหนังอยู่,0
รู้สึกว่า ขอให้โชคดี,0
นี่มัน เหี้ย ชัดๆ,1
นี่มัน ห่วยแตก ชัดๆ,1
แม่ง มึงบ้า,1
ขอบคุณสำหรับความช่วยเหลือ,0
รู้สึกว่า ดีใจที่ได้เจอ,0
เลิกทำตัว ห่วยแตก ได้แล้ว,1
หวังว่า ยินดีด้วย,0
กำลังจะ ขอบคุณมาก,0
อยากจะบอกว่า ขอบคุณสำหรับความช่วยเหลือ,0
ไอ้หมา ชิบหาย,1
ดีใจที่ได้เจอ นะ,0
คิดถึงนะ มากเลย,0
แม่ง สัส,1
สวัสดีครับ,0
ไอ้หมา มาก,1
ไอ้ส้นตีน มาก,1
สัส จริงๆ,1
กำลังจะ เจอกันพรุ่งนี้,0
คิดว่า พักผ่อนเยอะๆนะ,0
รู้สึกว่า กำลังดูหนังอยู่,0
ทำไม เวรเอ้ย แบบนี้,1
ไอ้เหี้ย จริงๆ,1
วันนี้ วันนี้เรียนเป็นไงบ้าง,0
